transaction_id,bank_id,bank_name,customer_id,amount,timestamp,merchant_category,location
20535,110,Stanbic Bank,C0132,35241.1,2025-06-20 22:42:20,Transport,Matthewbury
20536,101,Equity Bank,C0165,38585.19,2025-06-21 04:34:26,Transport,East Davidshire
20537,101,Equity Bank,C0129,14238.23,2025-06-21 12:23:14,Utilities,Garciatown
20538,101,Equity Bank,C0160,233.4,2025-06-21 17:14:29,Utilities,Jamestown
20539,101,Equity Bank,C0213,28354.36,2025-06-21 02:42:05,Retail,North Jamesland
20540,101,Equity Bank,C0242,45823.69,2025-06-21 03:32:19,Food,Thomasview
20541,101,Equity Bank,C0380,11147.31,2025-06-21 00:48:14,Transport,Amandamouth
20542,101,Equity Bank,C0249,10098.4,2025-06-21 01:15:22,Retail,New Melanie
20543,101,Equity Bank,C0160,2114.07,2025-06-21 20:15:42,Retail,Elizabethburgh
20544,101,Equity Bank,C0112,37259.34,2025-06-21 18:22:27,Utilities,Jonathanstad
20545,101,Equity Bank,C0254,42158.25,2025-06-21 19:42:37,Transport,North Andrewfort
20546,101,Equity Bank,C0448,8637.17,2025-06-21 09:12:18,Utilities,Lake Kelly
20547,101,Equity Bank,C0379,6451.61,2025-06-21 02:19:49,Health,West Evanberg
20548,101,Equity Bank,C0441,47916.14,2025-06-21 12:49:08,Education,New Loriberg
20549,101,Equity Bank,C0052,28714.58,2025-06-21 03:52:04,Food,East Mariostad
20550,101,Equity Bank,C0243,39419.21,2025-06-21 12:28:45,Health,Francotown
20551,101,Equity Bank,C0437,40981.68,2025-06-21 10:30:19,Health,Harrisburgh
20552,101,Equity Bank,C0406,8378.15,2025-06-21 18:59:28,Transport,Fieldsshire
20553,101,Equity Bank,C0070,11440.2,2025-06-21 08:14:15,Education,Amandamouth
20554,101,Equity Bank,C0345,39737.58,2025-06-21 02:14:29,Utilities,Port Luke
20555,102,KCB Bank,C0147,18665.62,2025-06-21 16:53:13,Utilities,West Justin
20556,102,KCB Bank,C0095,37748.87,2025-06-21 00:25:39,Food,Port Austinville
20557,102,KCB Bank,C0234,28100.68,2025-06-21 08:56:19,Transport,Lake Jennifershire
20558,102,KCB Bank,C0292,16312.43,2025-06-21 16:13:08,Retail,Lake Daniel
20559,102,KCB Bank,C0256,49789.43,2025-06-21 09:33:17,Retail,West Theresaville
20560,102,KCB Bank,C0306,9812.24,2025-06-21 19:15:51,Transport,East Troystad
20561,102,KCB Bank,C0395,23115.55,2025-06-21 00:31:18,Education,Whitehaven
20562,102,KCB Bank,C0481,33039.97,2025-06-21 05:26:58,Utilities,Timothyport
20563,102,KCB Bank,C0452,20980.13,2025-06-21 17:23:31,Health,North Stephenland
20564,102,KCB Bank,C0424,37385.86,2025-06-21 09:17:18,Education,Kirstenberg
20565,102,KCB Bank,C0068,41293.21,2025-06-21 19:51:06,Health,Armstrongstad
20566,102,KCB Bank,C0168,1823.1,2025-06-21 04:30:33,Transport,Lorifurt
20567,102,KCB Bank,C0420,48843.63,2025-06-21 02:36:06,Food,North Sandra
20568,102,KCB Bank,C0371,12779.57,2025-06-21 09:45:27,Food,Jacquelineberg
20569,102,KCB Bank,C0449,32456.83,2025-06-21 10:16:39,Education,West Sara
20570,102,KCB Bank,C0155,20247.42,2025-06-21 08:43:02,Health,Riveraview
20571,103,Absa Bank,C0491,46440.55,2025-06-21 14:28:42,Transport,South Melissatown
20572,103,Absa Bank,C0122,2331.04,2025-06-21 15:21:18,Utilities,East Andremouth
20573,103,Absa Bank,C0273,4160.52,2025-06-21 14:11:05,Utilities,Rodriguezchester
20574,103,Absa Bank,C0359,34015.98,2025-06-21 17:46:07,Education,New Shariport
20575,103,Absa Bank,C0285,34391.93,2025-06-21 01:47:10,Education,Dennisfurt
20576,103,Absa Bank,C0142,31360.02,2025-06-21 20:26:48,Utilities,Hayesbury
20577,103,Absa Bank,C0337,20450.93,2025-06-21 03:29:38,Transport,Destinyshire
20578,103,Absa Bank,C0423,45864.28,2025-06-21 04:17:15,Utilities,Joantown
20579,103,Absa Bank,C0481,48144.48,2025-06-21 18:00:07,Utilities,Andersonborough
20580,103,Absa Bank,C0442,24093.97,2025-06-21 21:26:10,Utilities,Scotthaven
20581,103,Absa Bank,C0114,23610.74,2025-06-21 12:18:12,Retail,Amandatown
20582,103,Absa Bank,C0139,24850.69,2025-06-21 16:31:02,Transport,Cooperbury
20583,103,Absa Bank,C0354,47716.55,2025-06-21 18:34:31,Education,East Paul
20584,103,Absa Bank,C0261,36366.19,2025-06-21 19:55:26,Utilities,Lake Joannbury
20585,103,Absa Bank,C0152,8760.06,2025-06-21 09:02:01,Utilities,Paulaton
20586,103,Absa Bank,C0213,1855.9,2025-06-21 13:20:35,Transport,South Natalie
20587,103,Absa Bank,C0452,18182.76,2025-06-21 22:33:08,Food,South Nicole
20588,104,Standard Bank,C0239,31201.96,2025-06-21 02:46:38,Retail,South Lisashire
20589,104,Standard Bank,C0322,25155.78,2025-06-21 22:02:19,Utilities,New Phillip
20590,104,Standard Bank,C0102,34768.45,2025-06-21 07:15:26,Utilities,East Joe
20591,104,Standard Bank,C0416,36047.47,2025-06-21 05:43:33,Transport,New Kirk
20592,104,Standard Bank,C0309,24798.17,2025-06-21 00:20:55,Transport,West Daniel
20593,104,Standard Bank,C0248,31090.24,2025-06-21 23:37:53,Food,Thomastown
20594,104,Standard Bank,C0227,2636.61,2025-06-21 04:34:35,Health,Reneemouth
20595,104,Standard Bank,C0059,28122.43,2025-06-21 07:59:58,Transport,Lake Travis
20596,104,Standard Bank,C0283,39771.91,2025-06-21 05:35:39,Transport,Megantown
20597,104,Standard Bank,C0269,11029.7,2025-06-21 02:44:54,Food,Farleyland
20598,104,Standard Bank,C0267,33568.73,2025-06-21 12:42:13,Retail,South Cassandrachester
20599,104,Standard Bank,C0398,36396.46,2025-06-21 20:25:14,Utilities,Jamesmouth
20600,104,Standard Bank,C0035,428.31,2025-06-21 05:29:13,Food,East Alexandra
20601,104,Standard Bank,C0349,43780.26,2025-06-21 22:12:57,Utilities,Thomasmouth
20602,104,Standard Bank,C0273,2278.73,2025-06-21 18:37:41,Transport,West Brian
20603,104,Standard Bank,C0339,18372.84,2025-06-21 05:30:32,Education,Port Carolyn
20604,104,Standard Bank,C0480,40320.36,2025-06-21 00:29:08,Utilities,New Elizabeth
20605,105,Access Bank,C0176,39553.37,2025-06-21 19:32:16,Utilities,East Kirk
20606,105,Access Bank,C0216,18620.97,2025-06-21 16:20:56,Transport,Port Patricia
20607,105,Access Bank,C0279,44563.63,2025-06-21 14:52:38,Utilities,New Jacqueline
20608,105,Access Bank,C0125,44010.14,2025-06-21 08:59:03,Food,Tiffanyfurt
20609,105,Access Bank,C0346,658.58,2025-06-21 14:52:33,Food,South Justinland
20610,105,Access Bank,C0093,10676.06,2025-06-21 09:25:51,Utilities,Elizabethfurt
20611,105,Access Bank,C0362,13118.84,2025-06-21 10:31:15,Education,East Tonya
20612,105,Access Bank,C0264,16618.54,2025-06-21 08:55:22,Transport,Pattersonville
20613,105,Access Bank,C0453,45924.74,2025-06-21 19:21:18,Food,Krystalhaven
20614,105,Access Bank,C0458,42343.54,2025-06-21 07:12:02,Transport,Port Randall
20615,105,Access Bank,C0268,37069.83,2025-06-21 11:07:39,Health,South Michael
20616,105,Access Bank,C0319,7243.43,2025-06-21 07:17:58,Transport,Amberborough
20617,106,Zenith Bank,C0173,28225.71,2025-06-21 02:59:03,Education,Lake Brentfurt
20618,106,Zenith Bank,C0155,8877.53,2025-06-21 01:52:25,Food,South Traceyport
20619,106,Zenith Bank,C0226,43989.2,2025-06-21 14:27:41,Health,North Zachary
20620,106,Zenith Bank,C0406,11279.22,2025-06-21 09:11:25,Transport,Kathymouth
20621,106,Zenith Bank,C0349,49800.67,2025-06-21 02:12:54,Education,Mortonburgh
20622,106,Zenith Bank,C0490,22681.6,2025-06-21 14:19:56,Education,South Kathryn
20623,106,Zenith Bank,C0453,36835.3,2025-06-21 11:53:40,Education,Medinaport
20624,106,Zenith Bank,C0319,10946.65,2025-06-21 16:20:35,Utilities,Hullland
20625,106,Zenith Bank,C0139,2393.53,2025-06-21 15:59:07,Utilities,Port Laura
20626,106,Zenith Bank,C0096,24189.92,2025-06-21 07:50:07,Education,Paulmouth
20627,106,Zenith Bank,C0081,37430.82,2025-06-21 01:30:01,Retail,Lake Debbie
20628,106,Zenith Bank,C0483,47371.06,2025-06-21 16:55:23,Transport,Port Frankfurt
20629,106,Zenith Bank,C0444,41320.24,2025-06-21 10:12:03,Transport,Lake Betty
20630,106,Zenith Bank,C0076,40237.75,2025-06-21 12:46:46,Retail,Port Charlesstad
20631,106,Zenith Bank,C0225,17209.41,2025-06-21 06:48:16,Education,Micheleshire
20632,106,Zenith Bank,C0241,32641.93,2025-06-21 06:43:13,Health,East Kevinville
20633,107,First Bank,C0036,1408.84,2025-06-21 21:24:30,Education,Johnsonstad
20634,107,First Bank,C0348,5499.74,2025-06-21 12:05:16,Food,Shermanview
20635,107,First Bank,C0076,14851.13,2025-06-21 06:25:19,Food,Davisborough
20636,107,First Bank,C0226,48339.59,2025-06-21 23:25:29,Education,Wellsshire
20637,107,First Bank,C0209,8484.01,2025-06-21 16:56:53,Food,Scottberg
20638,107,First Bank,C0142,18972.38,2025-06-21 16:51:58,Retail,North Jennifer
20639,107,First Bank,C0334,32395.51,2025-06-21 23:36:54,Transport,Abigailport
20640,107,First Bank,C0437,14330.95,2025-06-21 06:59:03,Education,Maddenshire
20641,107,First Bank,C0160,16633.42,2025-06-21 00:05:07,Health,Joshuabury
20642,107,First Bank,C0396,39116.05,2025-06-21 15:13:49,Retail,Sheenashire
20643,107,First Bank,C0054,43705.31,2025-06-21 02:41:02,Education,Annefurt
20644,107,First Bank,C0208,13235.97,2025-06-21 06:19:31,Transport,Samanthaland
20645,107,First Bank,C0022,24468.45,2025-06-21 22:59:24,Utilities,Veronicafort
20646,107,First Bank,C0143,40884.26,2025-06-21 09:01:16,Transport,West Davidfort
20647,107,First Bank,C0225,15724.58,2025-06-21 07:50:04,Utilities,West Kayla
20648,107,First Bank,C0265,25183.54,2025-06-21 15:08:19,Food,East Jamesmouth
20649,107,First Bank,C0162,4715.72,2025-06-21 02:08:27,Transport,Russellchester
20650,107,First Bank,C0261,43024.97,2025-06-21 16:05:15,Food,South Paul
20651,107,First Bank,C0210,20015.34,2025-06-21 00:19:32,Utilities,Patriciaborough
20652,107,First Bank,C0045,19050.33,2025-06-21 14:24:59,Food,Jenkinshaven
20653,108,Ecobank,C0048,8839.93,2025-06-21 03:53:45,Utilities,Morenoview
20654,108,Ecobank,C0466,12069.31,2025-06-21 11:16:17,Health,Francoshire
20655,108,Ecobank,C0108,46423.94,2025-06-21 17:28:42,Education,West Coreyport
20656,108,Ecobank,C0037,4219.51,2025-06-21 15:11:44,Food,West Ryan
20657,108,Ecobank,C0337,6772.29,2025-06-21 10:15:28,Transport,Brandonstad
20658,108,Ecobank,C0183,7752.17,2025-06-21 00:54:43,Food,Baileymouth
20659,108,Ecobank,C0042,35929.15,2025-06-21 12:24:35,Food,Hernandezshire
20660,108,Ecobank,C0151,10633.87,2025-06-21 12:21:26,Food,Port Ericland
20661,108,Ecobank,C0018,1723.5,2025-06-21 15:49:08,Education,South Rebecca
20662,108,Ecobank,C0080,46520.47,2025-06-21 01:28:38,Education,West Andrew
20663,108,Ecobank,C0272,26280.57,2025-06-21 19:38:24,Retail,South Scott
20664,108,Ecobank,C0032,1070.1,2025-06-21 10:12:13,Retail,Lake Denise
20665,108,Ecobank,C0234,6629.32,2025-06-21 09:45:08,Food,Lake Ryanton
20666,108,Ecobank,C0307,30550.62,2025-06-21 19:49:02,Health,Diazburgh
20667,109,UBA,C0486,38845.84,2025-06-21 18:40:18,Retail,Lake Jasonport
20668,109,UBA,C0128,37160.11,2025-06-21 06:46:44,Health,East Markside
20669,109,UBA,C0059,14715.47,2025-06-21 11:23:12,Utilities,Rogersmouth
20670,109,UBA,C0034,48215.19,2025-06-21 03:53:22,Health,Deborahview
20671,109,UBA,C0368,22868.35,2025-06-21 16:12:38,Food,Gatesbury
20672,109,UBA,C0209,15695.1,2025-06-21 23:40:00,Retail,Woodchester
20673,109,UBA,C0243,14762.94,2025-06-21 07:51:06,Transport,Smithfurt
20674,109,UBA,C0162,26129.62,2025-06-21 18:53:00,Food,North Gloria
20675,109,UBA,C0342,31033.81,2025-06-21 22:58:33,Retail,Aaronstad
20676,109,UBA,C0009,27315.53,2025-06-21 12:03:16,Retail,Reneeland
20677,109,UBA,C0363,48089.01,2025-06-21 17:17:11,Transport,Allenchester
20678,109,UBA,C0481,27036.58,2025-06-21 13:50:29,Food,Lindachester
20679,109,UBA,C0057,44363.78,2025-06-21 04:56:07,Transport,Perkinsberg
20680,110,Stanbic Bank,C0339,24399.48,2025-06-21 22:08:28,Food,Tyronefort
20681,110,Stanbic Bank,C0294,26103.67,2025-06-21 20:43:57,Education,Warnerstad
20682,110,Stanbic Bank,C0235,25325.41,2025-06-21 10:10:00,Utilities,Kellyshire
20683,110,Stanbic Bank,C0265,8142.61,2025-06-21 02:12:04,Transport,Leeville
20684,110,Stanbic Bank,C0015,28744.13,2025-06-21 08:00:24,Transport,Carlostown
20685,110,Stanbic Bank,C0432,39089.82,2025-06-21 20:02:03,Health,Stephanieview
20686,110,Stanbic Bank,C0076,6630.47,2025-06-21 01:39:54,Food,Charlesmouth
20687,110,Stanbic Bank,C0003,26650.78,2025-06-21 06:07:28,Food,Port Georgeton
20688,110,Stanbic Bank,C0431,39842.02,2025-06-21 18:23:06,Health,Lake Amandahaven
20689,110,Stanbic Bank,C0132,43940.87,2025-06-21 18:38:34,Retail,West Stephanie
20690,110,Stanbic Bank,C0266,18776.75,2025-06-21 12:38:04,Retail,Port Shannon
20691,110,Stanbic Bank,C0438,24292.61,2025-06-21 09:30:15,Food,Rebeccashire
20692,101,Equity Bank,C0407,44777.68,2025-06-22 01:26:01,Food,Tommyberg
20693,101,Equity Bank,C0419,24619.78,2025-06-22 10:09:26,Education,Hartmouth
20694,101,Equity Bank,C0383,9412.67,2025-06-22 08:10:07,Transport,Miguelberg
20695,101,Equity Bank,C0167,37627.53,2025-06-22 00:28:14,Health,Cartermouth
20696,101,Equity Bank,C0460,39005.53,2025-06-22 01:31:18,Health,Colemouth
20697,101,Equity Bank,C0026,43625.61,2025-06-22 09:19:42,Utilities,Darleneborough
20698,101,Equity Bank,C0207,26144.29,2025-06-22 16:39:32,Transport,Bellmouth
20699,101,Equity Bank,C0032,39182.43,2025-06-22 21:12:14,Retail,South Cheyenne
20700,101,Equity Bank,C0456,23227.41,2025-06-22 09:39:17,Retail,Port Debra
20701,101,Equity Bank,C0253,36190.37,2025-06-22 07:59:27,Health,South Rhondafurt
20702,102,KCB Bank,C0103,42483.74,2025-06-22 17:06:18,Education,Arianafurt
20703,102,KCB Bank,C0273,33644.96,2025-06-22 20:20:12,Education,Danielstad
20704,102,KCB Bank,C0057,13882.57,2025-06-22 13:07:13,Retail,Clarkport
20705,102,KCB Bank,C0387,41161.62,2025-06-22 09:44:56,Retail,Millerberg
20706,102,KCB Bank,C0275,24677.32,2025-06-22 06:34:51,Retail,Noahfurt
20707,102,KCB Bank,C0080,24293.17,2025-06-22 20:58:40,Health,New Racheltown
20708,102,KCB Bank,C0353,19716.55,2025-06-22 06:36:43,Utilities,Gutierrezmouth
20709,102,KCB Bank,C0286,32751.19,2025-06-22 05:34:50,Retail,West Cindyborough
20710,102,KCB Bank,C0403,27262.34,2025-06-22 20:37:44,Utilities,New Catherine
20711,102,KCB Bank,C0386,27196.79,2025-06-22 08:44:39,Transport,Port Gabrielle
20712,102,KCB Bank,C0439,5295.81,2025-06-22 01:00:52,Food,North Jillville
20713,102,KCB Bank,C0176,11650.77,2025-06-22 01:06:39,Transport,Turnerbury
20714,102,KCB Bank,C0071,13694.6,2025-06-22 22:26:41,Health,New Kelsey
20715,102,KCB Bank,C0015,14487.0,2025-06-22 21:19:30,Health,Gayfurt
20716,102,KCB Bank,C0099,21169.43,2025-06-22 13:31:09,Education,Dawsonborough
20717,102,KCB Bank,C0423,3173.04,2025-06-22 10:36:20,Food,Josephstad
20718,102,KCB Bank,C0194,21440.27,2025-06-22 17:18:00,Education,Lake Vincentfurt
20719,103,Absa Bank,C0380,30642.77,2025-06-22 23:38:34,Health,Dannyburgh
20720,103,Absa Bank,C0247,18339.87,2025-06-22 03:14:49,Utilities,Greggberg
20721,103,Absa Bank,C0415,11622.86,2025-06-22 10:11:24,Transport,North Spencerbury
20722,103,Absa Bank,C0446,24375.69,2025-06-22 19:13:08,Health,Bryanfort
20723,103,Absa Bank,C0310,11920.53,2025-06-22 18:16:47,Transport,Lake Jessica
20724,103,Absa Bank,C0468,10443.1,2025-06-22 23:13:16,Food,Port Mary
20725,103,Absa Bank,C0321,9267.52,2025-06-22 16:18:44,Education,Dukeberg
20726,103,Absa Bank,C0349,11613.85,2025-06-22 17:05:25,Education,Rogersport
20727,103,Absa Bank,C0024,46187.34,2025-06-22 21:16:40,Health,New Tami
20728,103,Absa Bank,C0221,8316.3,2025-06-22 08:03:53,Food,West Nicolechester
20729,103,Absa Bank,C0046,29459.71,2025-06-22 00:29:35,Food,Darrellstad
20730,103,Absa Bank,C0038,12024.03,2025-06-22 21:59:53,Education,Jacksonborough
20731,104,Standard Bank,C0488,28230.97,2025-06-22 03:40:05,Utilities,Michelletown
20732,104,Standard Bank,C0315,42015.55,2025-06-22 06:49:51,Utilities,Joseland
20733,104,Standard Bank,C0086,27190.59,2025-06-22 04:17:39,Retail,Raymondbury
20734,104,Standard Bank,C0239,31597.06,2025-06-22 22:39:54,Education,Jayhaven
20735,104,Standard Bank,C0069,12114.12,2025-06-22 09:35:00,Retail,North Markmouth
20736,104,Standard Bank,C0356,24815.54,2025-06-22 05:39:22,Education,Osborneport
20737,104,Standard Bank,C0092,33431.09,2025-06-22 01:15:14,Retail,South Lynn
20738,104,Standard Bank,C0073,31143.47,2025-06-22 11:40:24,Food,Jenniferland
20739,104,Standard Bank,C0410,41287.45,2025-06-22 17:19:20,Retail,Lake Jamesshire
20740,104,Standard Bank,C0500,31980.32,2025-06-22 16:39:19,Utilities,North Steven
20741,104,Standard Bank,C0345,45433.46,2025-06-22 14:02:37,Health,Davidfurt
20742,105,Access Bank,C0419,10041.43,2025-06-22 22:38:46,Health,Perryborough
20743,105,Access Bank,C0375,24305.1,2025-06-22 10:19:50,Education,East Brendan
20744,105,Access Bank,C0380,40001.94,2025-06-22 12:47:16,Transport,Bakerbury
20745,105,Access Bank,C0483,22850.89,2025-06-22 21:53:14,Transport,Brownmouth
20746,105,Access Bank,C0048,29137.06,2025-06-22 20:05:23,Transport,East Kayla
20747,105,Access Bank,C0277,29142.76,2025-06-22 10:30:50,Health,Hernandezview
20748,105,Access Bank,C0391,7224.38,2025-06-22 14:22:24,Health,Kingtown
20749,105,Access Bank,C0040,8343.46,2025-06-22 15:21:31,Transport,New Jamie
20750,105,Access Bank,C0208,37011.78,2025-06-22 20:12:31,Retail,Flynnville
20751,105,Access Bank,C0394,30397.83,2025-06-22 11:25:31,Retail,West Amandamouth
20752,105,Access Bank,C0062,5150.32,2025-06-22 22:14:27,Education,Lake Danielchester
20753,105,Access Bank,C0108,2523.99,2025-06-22 03:08:40,Utilities,Port Stevemouth
20754,105,Access Bank,C0446,47100.71,2025-06-22 14:21:19,Transport,Port Gregoryshire
20755,106,Zenith Bank,C0015,23094.68,2025-06-22 11:39:24,Transport,Reedburgh
20756,106,Zenith Bank,C0418,10713.45,2025-06-22 15:52:06,Education,East Jennifer
20757,106,Zenith Bank,C0379,46880.55,2025-06-22 00:49:04,Transport,Cervantesville
20758,106,Zenith Bank,C0362,27780.42,2025-06-22 18:05:34,Utilities,South Jennifer
20759,106,Zenith Bank,C0370,15845.88,2025-06-22 15:33:22,Retail,Port Daltonstad
20760,106,Zenith Bank,C0256,42945.5,2025-06-22 23:05:44,Retail,East Michelleside
20761,106,Zenith Bank,C0474,39037.62,2025-06-22 13:40:16,Utilities,Maxwellfort
20762,106,Zenith Bank,C0416,28762.41,2025-06-22 19:49:38,Retail,North Andrew
20763,106,Zenith Bank,C0040,12086.2,2025-06-22 06:33:28,Health,Port Dylanton
20764,106,Zenith Bank,C0285,44903.59,2025-06-22 10:42:56,Health,Thomasfurt
20765,106,Zenith Bank,C0196,24595.77,2025-06-22 11:36:25,Transport,Lake Christopherburgh
20766,106,Zenith Bank,C0393,47025.36,2025-06-22 20:44:16,Education,North Robert
20767,106,Zenith Bank,C0319,21943.91,2025-06-22 05:49:18,Transport,North Josephborough
20768,106,Zenith Bank,C0385,11381.83,2025-06-22 03:07:52,Education,Jenniferberg
20769,106,Zenith Bank,C0082,11055.54,2025-06-22 21:51:20,Food,East Kaitlin
20770,107,First Bank,C0026,6521.89,2025-06-22 17:12:09,Utilities,Port Ashley
20771,107,First Bank,C0156,1967.45,2025-06-22 11:47:26,Education,East Dawnberg
20772,107,First Bank,C0337,45613.17,2025-06-22 14:23:41,Retail,North Reginaldton
20773,107,First Bank,C0325,10697.79,2025-06-22 02:31:08,Education,Lake Danaborough
20774,107,First Bank,C0478,41230.93,2025-06-22 02:30:12,Transport,Port Douglas
20775,107,First Bank,C0177,34490.89,2025-06-22 04:37:11,Transport,East Kyle
20776,107,First Bank,C0445,16195.07,2025-06-22 15:23:22,Health,Mistymouth
20777,107,First Bank,C0408,40161.86,2025-06-22 23:35:13,Education,Markborough
20778,107,First Bank,C0309,40456.86,2025-06-22 09:09:44,Education,Crystalmouth
20779,107,First Bank,C0479,26767.77,2025-06-22 06:38:11,Food,West Stephanieburgh
20780,107,First Bank,C0484,21092.77,2025-06-22 05:54:25,Food,Lake Nicolestad
20781,107,First Bank,C0301,45745.15,2025-06-22 04:17:18,Utilities,Lake Anthony
20782,107,First Bank,C0095,12986.53,2025-06-22 21:12:01,Food,Luceroborough
20783,108,Ecobank,C0207,24637.69,2025-06-22 10:28:33,Utilities,New Norman
20784,108,Ecobank,C0191,29866.48,2025-06-22 15:25:09,Education,North Cynthiaport
20785,108,Ecobank,C0042,44548.25,2025-06-22 13:45:14,Transport,West Jaclyn
20786,108,Ecobank,C0172,5057.84,2025-06-22 21:19:30,Education,North Jonathan
20787,108,Ecobank,C0309,31347.33,2025-06-22 20:14:45,Transport,South Chad
20788,108,Ecobank,C0337,47998.85,2025-06-22 11:04:34,Health,South Lacey
20789,108,Ecobank,C0224,33275.85,2025-06-22 07:45:54,Utilities,Jessicachester
20790,108,Ecobank,C0358,2698.57,2025-06-22 17:44:22,Health,Thomasfurt
20791,108,Ecobank,C0152,9939.67,2025-06-22 17:25:22,Education,Jeremyport
20792,108,Ecobank,C0124,6970.76,2025-06-22 11:15:47,Retail,East Cherylville
20793,108,Ecobank,C0201,3420.46,2025-06-22 15:13:08,Health,Lopezchester
20794,108,Ecobank,C0411,25009.13,2025-06-22 00:24:45,Retail,West Carolyn
20795,109,UBA,C0397,41940.8,2025-06-22 22:06:24,Education,Theresaberg
20796,109,UBA,C0236,49953.48,2025-06-22 09:36:31,Education,Matthewsbury
20797,109,UBA,C0259,12051.81,2025-06-22 04:34:54,Retail,Williamsmouth
20798,109,UBA,C0481,17534.02,2025-06-22 04:27:40,Utilities,East Teresaberg
20799,109,UBA,C0406,40018.15,2025-06-22 12:29:42,Food,Lake Tonymouth
20800,109,UBA,C0228,214.07,2025-06-22 21:55:11,Utilities,North Johnnyhaven
20801,109,UBA,C0371,29847.38,2025-06-22 08:08:43,Retail,New Brettton
20802,109,UBA,C0361,4984.71,2025-06-22 06:16:46,Utilities,New Hannahshire
20803,109,UBA,C0067,9313.69,2025-06-22 05:43:22,Education,Christopherside
20804,109,UBA,C0277,28002.37,2025-06-22 12:36:03,Food,Lake Rachaelview
20805,109,UBA,C0194,5242.7,2025-06-22 17:29:41,Transport,North Danielle
20806,109,UBA,C0158,30611.27,2025-06-22 19:19:49,Health,North Ryan
20807,109,UBA,C0146,3556.29,2025-06-22 14:40:52,Retail,South Jenniferborough
20808,109,UBA,C0338,11961.44,2025-06-22 07:59:24,Retail,Amyfurt
20809,110,Stanbic Bank,C0055,32239.13,2025-06-22 07:25:26,Retail,Port Amy
20810,110,Stanbic Bank,C0126,7831.88,2025-06-22 10:00:30,Retail,Lake Mark
20811,110,Stanbic Bank,C0402,48801.78,2025-06-22 07:22:22,Food,North Bridgettown
20812,110,Stanbic Bank,C0324,31677.77,2025-06-22 07:50:17,Food,North Deborah
20813,110,Stanbic Bank,C0298,43569.85,2025-06-22 04:12:05,Retail,East Craig
20814,110,Stanbic Bank,C0297,12864.48,2025-06-22 20:11:25,Education,East Thomas
20815,110,Stanbic Bank,C0493,20589.51,2025-06-22 07:28:32,Transport,New Peterport
20816,110,Stanbic Bank,C0015,21075.88,2025-06-22 17:25:07,Transport,Jenniferland
20817,110,Stanbic Bank,C0430,35866.12,2025-06-22 17:54:36,Health,Taramouth
20818,110,Stanbic Bank,C0391,40810.13,2025-06-22 03:31:51,Health,North Adamton
20819,110,Stanbic Bank,C0463,49812.26,2025-06-22 21:52:17,Food,Whitneyville
20820,110,Stanbic Bank,C0059,7820.06,2025-06-22 05:42:26,Food,Crawfordville
20821,101,Equity Bank,C0316,1699.77,2025-06-23 01:24:59,Education,North Cody
20822,101,Equity Bank,C0166,10544.96,2025-06-23 21:21:13,Transport,Georgeton
20823,101,Equity Bank,C0375,27464.67,2025-06-23 10:53:57,Transport,Julieport
20824,101,Equity Bank,C0329,18342.03,2025-06-23 11:39:02,Health,New Jasminebury
20825,101,Equity Bank,C0287,38222.69,2025-06-23 15:06:31,Retail,Sotobury
20826,101,Equity Bank,C0076,11987.38,2025-06-23 10:35:40,Retail,East Joyceview
20827,101,Equity Bank,C0021,9414.64,2025-06-23 10:43:19,Retail,Port Ashleychester
20828,101,Equity Bank,C0177,3100.99,2025-06-23 19:01:09,Health,Raymondland
20829,101,Equity Bank,C0181,12053.55,2025-06-23 06:34:50,Food,North Tara
20830,101,Equity Bank,C0442,24838.81,2025-06-23 23:47:35,Utilities,Lake Jamesstad
20831,101,Equity Bank,C0140,28239.77,2025-06-23 00:51:25,Utilities,Stevenland
20832,101,Equity Bank,C0280,45516.62,2025-06-23 19:31:50,Utilities,North Christy
20833,102,KCB Bank,C0492,42459.44,2025-06-23 19:29:09,Transport,Westport
20834,102,KCB Bank,C0394,9713.63,2025-06-23 05:15:40,Food,South Chelseastad
20835,102,KCB Bank,C0021,38325.66,2025-06-23 21:29:49,Retail,Port Jenniferfort
20836,102,KCB Bank,C0295,10117.56,2025-06-23 02:54:59,Health,Jordanhaven
20837,102,KCB Bank,C0428,23595.08,2025-06-23 08:25:27,Transport,Crystalfurt
20838,102,KCB Bank,C0174,21317.6,2025-06-23 05:24:15,Transport,East Michael
20839,102,KCB Bank,C0193,33910.62,2025-06-23 05:44:58,Food,Monicastad
20840,102,KCB Bank,C0359,22260.61,2025-06-23 09:40:43,Transport,Stoneview
20841,102,KCB Bank,C0061,20201.73,2025-06-23 10:18:45,Food,East Jennifer
20842,102,KCB Bank,C0043,6973.53,2025-06-23 23:44:40,Transport,Rodriguezshire
20843,102,KCB Bank,C0493,27713.07,2025-06-23 11:02:57,Health,South Brittany
20844,103,Absa Bank,C0280,40607.58,2025-06-23 02:22:54,Education,New Diana
20845,103,Absa Bank,C0104,3427.54,2025-06-23 20:21:05,Education,Lydiamouth
20846,103,Absa Bank,C0178,42606.7,2025-06-23 13:51:32,Food,Lake Reginaland
20847,103,Absa Bank,C0218,19493.29,2025-06-23 13:30:09,Food,Christinamouth
20848,103,Absa Bank,C0205,9196.78,2025-06-23 08:29:43,Transport,New Chloemouth
